consumerTaskId,readOccurrenceId,table,status,candidateTaskIds,candidateCount,confirmedCount,partitionStatuses,gapReasons
"175419","task:175419:statement:0:relation:root.casttable.incm.a.read.index_grp1_cust_incm_allcali_tdy_all","dm_index_n.index_grp1_cust_incm_allcali_tdy_all","CANDIDATE_ONLY","152846","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"175419","task:175419:statement:0:relation:root.casttable.total.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"175419","task:175419:statement:0:relation:root.casttable.trade.a.read.index_grp_trade_amt_exch","dm_index_n.index_grp_trade_amt_exch","ALL_DISJOINT","80025","1","0","DISJOINT","PARTITION_NO_MATCH"
"175427","task:175427:statement:0:relation:root.casttable.covt.a.setop.b0.read.index_grp1_cust_docbkamt_covtrmb_tdy_all","dm_index_n.index_grp1_cust_docbkamt_covtrmb_tdy_all","CANDIDATE_ONLY","166108","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"175427","task:175427:statement:0:relation:root.casttable.covt.a.setop.b1.read.index_grp1_cust_doctranoamt_covtrmb_tdy_all","dm_index_n.index_grp1_cust_doctranoamt_covtrmb_tdy_all","CANDIDATE_ONLY","166106","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"175427","task:175427:statement:0:relation:root.casttable.incm.a.read.index_grp1_cust_incm_allcali_tdy_all","dm_index_n.index_grp1_cust_incm_allcali_tdy_all","CANDIDATE_ONLY","152846","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"175427","task:175427:statement:0:relation:root.casttable.total.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"175427","task:175427:statement:0:relation:root.casttable.trade.a.read.index_grp_trade_amt_exch","dm_index_n.index_grp_trade_amt_exch","ALL_DISJOINT","80025","1","0","DISJOINT","PARTITION_NO_MATCH"
"176693","task:176693:statement:0:relation:root.casttable.covt.a.setop.b0.read.index_grp1_cust_docbkamt_covtrmb_tdy_all","dm_index_n.index_grp1_cust_docbkamt_covtrmb_tdy_all","CANDIDATE_ONLY","166108","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"176693","task:176693:statement:0:relation:root.casttable.covt.a.setop.b1.read.index_grp1_cust_doctranoamt_covtrmb_tdy_all","dm_index_n.index_grp1_cust_doctranoamt_covtrmb_tdy_all","CANDIDATE_ONLY","166106","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"176693","task:176693:statement:0:relation:root.casttable.incm.a.read.index_grp1_cust_incm_allcali_tdy_all","dm_index_n.index_grp1_cust_incm_allcali_tdy_all","CANDIDATE_ONLY","152846","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"176693","task:176693:statement:0:relation:root.casttable.total.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"176693","task:176693:statement:0:relation:root.casttable.trade.a.read.index_grp_trade_amt_exch","dm_index_n.index_grp_trade_amt_exch","ALL_DISJOINT","80025","1","0","DISJOINT","PARTITION_NO_MATCH"
"176826","task:176826:statement:0:relation:root.setop.b0.k1.read.wt_taum_cust_stat_rela_incm_mon","dm_om_n.wt_taum_cust_stat_rela_incm_mon","CANDIDATE_ONLY","171292","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"176826","task:176826:statement:0:relation:root.setop.b1.k.read.wt_taum_cust_stat_rela_incm_mon","dm_om_n.wt_taum_cust_stat_rela_incm_mon","CANDIDATE_ONLY","171292","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"176826","task:176826:statement:0:relation:root.setop.b1.read.c","dm_om_n.wt_aum_temployee","FULLY_CONFIRMED","95888","1","1","CONFIRMED",""
"177390","task:177390:statement:0:relation:root.casttable.setop.b0.t1.read.t01_pty_idty_info","spdata_n.t01_pty_idty_info","PARTLY_CONFIRMED","100911|100919|225910|63130","4","3","CONFIRMED|UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177390","task:177390:statement:0:relation:root.casttable.setop.b0.t2.read.t01_pty_idty_info","spdata_n.t01_pty_idty_info","PARTLY_CONFIRMED","100911|100919|225910|63130","4","3","CONFIRMED|UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177390","task:177390:statement:0:relation:root.casttable.setop.b0.t3.read.t01_pty_idty_info","spdata_n.t01_pty_idty_info","PARTLY_CONFIRMED","100911|100919|225910|63130","4","3","CONFIRMED|UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177390","task:177390:statement:0:relation:root.casttable.setop.b0.t6.read.t01_pty_addr_info","spdata_n.t01_pty_addr_info","PARTLY_CONFIRMED","102003|198092|211856|225912|229762|63177|77083","7","4","UNKNOWN|CONFIRMED","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177390","task:177390:statement:0:relation:root.casttable.setop.b0.t7.read.t01_pty_name","spdata_n.t01_pty_name","PARTLY_CONFIRMED","225908|63192","2","1","UNKNOWN|CONFIRMED","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177395","task:177395:statement:0:relation:root.(child).a.incm.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177395","task:177395:statement:0:relation:root.(child).a.net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","87089","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177395","task:177395:statement:0:relation:root.(child).a.the_net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","87089","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177395","task:177395:statement:0:relation:root.(child).a.totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177407","task:177407:statement:0:relation:root.(child).a.incm.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177407","task:177407:statement:0:relation:root.(child).a.net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","87089","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177407","task:177407:statement:0:relation:root.(child).a.the_net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","87089","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177407","task:177407:statement:0:relation:root.(child).a.totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177585","task:177585:statement:0:relation:root.(child-2).read.aum_org_base_info","dm_om_n.aum_org_base_info","FULLY_CONFIRMED","95634","1","1","CONFIRMED",""
"177585","task:177585:statement:0:relation:root.(child-3).b.read.aum_emp_base_info","dm_om_n.aum_emp_base_info","FULLY_CONFIRMED","95614","1","1","CONFIRMED",""
"177585","task:177585:statement:0:relation:root.(child-4).b.n.setop.b0.setop.b0.read.wt_taum_emp_indi_data","dm_om_n.wt_taum_emp_indi_data","CANDIDATE_ONLY","167523","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177585","task:177585:statement:0:relation:root.(child-4).b.n.setop.b1.read.wt_taum_emp_indi_dim_data","dm_om_n.wt_taum_emp_indi_dim_data","CANDIDATE_ONLY","202354","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177585","task:177585:statement:0:relation:root.t1.setop.b0.setop.b0.setop.b0.a.setop.b0.read.aum_org_base_info","dm_om_n.aum_org_base_info","FULLY_CONFIRMED","95634","1","1","CONFIRMED",""
"177585","task:177585:statement:0:relation:root.t1.setop.b0.setop.b0.setop.b0.a.setop.b1.read.aum_org_base_info","dm_om_n.aum_org_base_info","FULLY_CONFIRMED","95634","1","1","CONFIRMED",""
"177585","task:177585:statement:0:relation:root.t1.setop.b0.setop.b0.setop.b0.b.k.setop.b1.read.wt_ins_indi_data_others","dm_om_n.wt_ins_indi_data_others","CANDIDATE_ONLY","210413","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177585","task:177585:statement:0:relation:root.t1.setop.b0.setop.b0.setop.b1.read.wt_ins_indi_data","dm_om_n.wt_ins_indi_data","CANDIDATE_ONLY","134263","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177585","task:177585:statement:0:relation:root.t1.setop.b0.setop.b1.read.wt_ins_indi_data_others","dm_om_n.wt_ins_indi_data_others","CANDIDATE_ONLY","210413","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177677","task:177677:statement:0:relation:root.casttable.a.incm.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","WRITER_PARTITION_UNKNOWN"
"177677","task:177677:statement:0:relation:root.casttable.a.net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","87089","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177677","task:177677:statement:0:relation:root.casttable.a.totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177677","task:177677:statement:0:relation:root.casttable.b.incm.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177677","task:177677:statement:0:relation:root.casttable.b.totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177681","task:177681:statement:0:relation:root.casttable.a.incm.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","WRITER_PARTITION_UNKNOWN"
"177681","task:177681:statement:0:relation:root.casttable.a.net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","87089","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177681","task:177681:statement:0:relation:root.casttable.a.the_net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","87089","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"177681","task:177681:statement:0:relation:root.casttable.a.totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"178667","task:178667:statement:0:relation:root.k.setop.b0.setop.b0.setop.b0.b.k.setop.b1.read.wt_taum_emp_indi_dim_data","dm_om_n.wt_taum_emp_indi_dim_data","CANDIDATE_ONLY","202354","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"178667","task:178667:statement:0:relation:root.k.setop.b0.setop.b0.setop.b0.c.read.aum_emp_base_info","dm_om_n.aum_emp_base_info","FULLY_CONFIRMED","95614","1","1","CONFIRMED",""
"178667","task:178667:statement:0:relation:root.k.setop.b0.setop.b0.setop.b1.read.wt_taum_emp_indi_data","dm_om_n.wt_taum_emp_indi_data","CANDIDATE_ONLY","167523","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"178667","task:178667:statement:0:relation:root.k.setop.b1.read.wt_taum_emp_indi_dim_data","dm_om_n.wt_taum_emp_indi_dim_data","CANDIDATE_ONLY","202354","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"178833","task:178833:statement:0:relation:root.casttable.setop.b0.setop.b1.read.t98_ficc_prd_cust_info_ecr","pdata_n.t98_ficc_prd_cust_info_ecr","FULLY_CONFIRMED","209974","1","1","CONFIRMED",""
"184973","task:184973:statement:0:relation:root.index.t2.read.grp_tag_client_aum_perf_exam","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"184974","task:184974:statement:0:relation:root.index.t2.read.grp_tag_client_aum_perf_exam","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"185515","task:185515:statement:0:relation:root.casttable.t0.read.a","dm_opt_n.doten_covt_exch_list","FULLY_CONFIRMED","135567","1","1","CONFIRMED",""
"187687","task:187687:statement:0:relation:root.casttable.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.emp","pdata_n.t98_info_emp_base_ecr","FULLY_CONFIRMED","170132","1","1","CONFIRMED",""
"187687","task:187687:statement:0:relation:root.casttable.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.t98_cust_info_of_res_serv_ecr","pdata_n.t98_cust_info_of_res_serv_ecr","FULLY_CONFIRMED","200096","1","1","CONFIRMED",""
"187687","task:187687:statement:0:relation:root.casttable.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.a","pdata_n.t00_proj_mem_info","CANDIDATE_ONLY","102413|102414","2","0","UNKNOWN","WRITER_PARTITION_UNKNOWN"
"187687","task:187687:statement:0:relation:root.casttable.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.t4","pdata_n.t98_info_emp_base_ecr","FULLY_CONFIRMED","170132","1","1","CONFIRMED",""
"187687","task:187687:statement:0:relation:root.casttable.setop.b0.setop.b0.setop.b0.setop.b1.rel.read.s_bg_acs_rel_emp_v","pdata_nds.s_bg_acs_rel_emp_v","FULLY_CONFIRMED","212965","1","1","CONFIRMED",""
"187687","task:187687:statement:0:relation:root.casttable.setop.b0.setop.b0.setop.b1.rel.read.s_bg_acs_rel_emp_v","pdata_nds.s_bg_acs_rel_emp_v","FULLY_CONFIRMED","212965","1","1","CONFIRMED",""
"187687","task:187687:statement:0:relation:root.casttable.setop.b1.read.f_view_act_pe_xm","pdata_nds.f_view_act_pe_xm","FULLY_CONFIRMED","224769","1","1","CONFIRMED",""
"189181","task:189181:statement:0:relation:root.(child-2).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"189181","task:189181:statement:0:relation:root.(child-3).read.a","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","WRITER_PARTITION_UNKNOWN"
"189181","task:189181:statement:0:relation:root.(child-4).setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.read.index_grp2_emp_inr_incm_spaseat_mth","dm_index_n.index_grp2_emp_inr_incm_spaseat_mth","ALL_DISJOINT","239434","1","0","DISJOINT","PARTITION_NO_MATCH"
"189181","task:189181:statement:0:relation:root.(child-4).setop.b0.setop.b0.setop.b0.setop.b1.read.a","dm_index_n.index_grp3_cust_prd_emp_income_nwsincome_aumdevrela_tdy","CANDIDATE_ONLY","154232","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"189181","task:189181:statement:0:relation:root.(child-4).setop.b0.setop.b0.setop.b1.t.setop.b0.read.a","dm_index_n.index_grp2_cust_emp_incm_plfmvabusi_aum_tdy_all","FULLY_CONFIRMED","184787","1","1","CONFIRMED",""
"189181","task:189181:statement:0:relation:root.(child-7).read.a","dm_index_n.grp_tag_client_aum_perf_exam","CANDIDATE_ONLY","190620","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"189181","task:189181:statement:0:relation:root.(child-8).read.a","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"189181","task:189181:statement:0:relation:root.(child-9).setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.read.index_grp2_emp_inr_incm_spaseat_mth","dm_index_n.index_grp2_emp_inr_incm_spaseat_mth","ALL_DISJOINT","239434","1","0","DISJOINT","PARTITION_NO_MATCH"
"189181","task:189181:statement:0:relation:root.(child-9).setop.b0.setop.b0.setop.b0.setop.b1.read.a","dm_index_n.index_grp3_cust_prd_emp_income_nwsincome_aumdevrela_tdy","CANDIDATE_ONLY","154232","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"189181","task:189181:statement:0:relation:root.(child-9).setop.b0.setop.b0.setop.b1.t.setop.b0.read.a","dm_index_n.index_grp2_cust_emp_incm_plfmvabusi_aum_tdy_all","FULLY_CONFIRMED","184787","1","1","CONFIRMED",""
"190435","task:190435:statement:0:relation:root.(child-6).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"190435","task:190435:statement:0:relation:root.(child-7).a.read.a","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","WRITER_PARTITION_UNKNOWN"
"190435","task:190435:statement:0:relation:root.(child-8).setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.read.index_grp2_emp_inr_incm_spaseat_mth","dm_index_n.index_grp2_emp_inr_incm_spaseat_mth","FULLY_CONFIRMED","239434","1","1","CONFIRMED",""
"190435","task:190435:statement:0:relation:root.(child-8).setop.b0.setop.b0.setop.b0.setop.b1.read.a","dm_index_n.index_grp3_cust_prd_emp_income_nwsincome_aumdevrela_tdy","FULLY_CONFIRMED","154232","1","1","CONFIRMED",""
"190435","task:190435:statement:0:relation:root.(child-8).setop.b0.setop.b0.setop.b1.t.setop.b0.read.a","dm_index_n.index_grp2_cust_emp_incm_plfmvabusi_aum_tdy_all","FULLY_CONFIRMED","184787","1","1","CONFIRMED",""
"190435","task:190435:statement:0:relation:root.(child-9).setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.g","dm_index_n.grp_tag_client_corp_busi_cust_type","FULLY_CONFIRMED","98223","1","1","CONFIRMED",""
"190435","task:190435:statement:0:relation:root.(child-9).setop.b0.setop.b0.setop.b0.setop.b1.read.g","dm_index_n.grp_tag_client_corp_busi_cust_type","FULLY_CONFIRMED","98223","1","1","CONFIRMED",""
"190435","task:190435:statement:0:relation:root.(child-9).setop.b0.setop.b0.setop.b1.read.g","dm_index_n.index_grp_corp_cust_in_type","FULLY_CONFIRMED","102073","1","1","CONFIRMED",""
"190435","task:190435:statement:0:relation:root.(child-9).setop.b0.setop.b1.t.t1.read.index_grp2_cust_org_asset_std_mthaccum_all","dm_index_n.index_grp2_cust_org_asset_std_mthaccum_all","CANDIDATE_ONLY","147847","1","0","ASSUMED",""
"190435","task:190435:statement:0:relation:root.(child-9).setop.b1.a.read.grp_tag_client_is_cust_judic_frz","dm_index_n.grp_tag_client_is_cust_judic_frz","FULLY_CONFIRMED","158659","1","1","CONFIRMED",""
"192442","task:192442:statement:0:relation:root.casttable.covt.a.setop.b0.read.index_grp1_cust_docbkamt_covtrmb_tdy_all","dm_index_n.index_grp1_cust_docbkamt_covtrmb_tdy_all","CANDIDATE_ONLY","166108","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"192442","task:192442:statement:0:relation:root.casttable.covt.a.setop.b1.read.index_grp1_cust_doctranoamt_covtrmb_tdy_all","dm_index_n.index_grp1_cust_doctranoamt_covtrmb_tdy_all","CANDIDATE_ONLY","166106","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"192442","task:192442:statement:0:relation:root.casttable.incm.a.read.index_grp1_cust_incm_allcali_tdy_all","dm_index_n.index_grp1_cust_incm_allcali_tdy_all","CANDIDATE_ONLY","152846","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"192442","task:192442:statement:0:relation:root.casttable.total.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"192442","task:192442:statement:0:relation:root.casttable.trade.a.read.index_grp_trade_amt_exch","dm_index_n.index_grp_trade_amt_exch","ALL_DISJOINT","80025","1","0","DISJOINT","PARTITION_NO_MATCH"
"193642","task:193642:statement:0:relation:root.(child-6).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"193671","task:193671:statement:0:relation:root.(child-6).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"193686","task:193686:statement:0:relation:root.(child-4).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"193691","task:193691:statement:0:relation:root.(child-4).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"193766","task:193766:statement:0:relation:root.(child-3).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"193770","task:193770:statement:0:relation:root.(child-3).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"193799","task:193799:statement:0:relation:root.(child-3).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"193800","task:193800:statement:0:relation:root.(child-3).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"193805","task:193805:statement:0:relation:root.(child-1).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"193806","task:193806:statement:0:relation:root.(child-1).read.a","dm_index_n.grp_tag_client_aum_perf_exam","FULLY_CONFIRMED","190620","1","1","CONFIRMED",""
"196245","task:196245:statement:0:relation:root.(child).d.setop.b0.setop.b0.setop.b0.setop.b0.net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","87089","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"196245","task:196245:statement:0:relation:root.(child).incm.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"196245","task:196245:statement:0:relation:root.(child).totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"196245","task:196245:statement:0:relation:root.(child).totl_incm_year.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"196248","task:196248:statement:0:relation:root.(child).d.setop.b0.setop.b0.setop.b0.setop.b0.net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","87089","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"196248","task:196248:statement:0:relation:root.(child).incm.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"196248","task:196248:statement:0:relation:root.(child).totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"196248","task:196248:statement:0:relation:root.(child).totl_incm_year.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"196465","task:196465:statement:0:relation:root.casttable.a.d.setop.b0.setop.b0.setop.b0.setop.b0.net.b.read.index_grp_apd_net_asset","dm_index_n.index_grp_apd_net_asset","CANDIDATE_ONLY","87089","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"196465","task:196465:statement:0:relation:root.casttable.a.incm.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","WRITER_PARTITION_UNKNOWN"
"196465","task:196465:statement:0:relation:root.casttable.a.nav.b.read.index_grp1_emp_nav_aum_tdy_all","dm_index_n.index_grp1_emp_nav_aum_tdy_all","FULLY_CONFIRMED","194864","1","1","CONFIRMED",""
"196465","task:196465:statement:0:relation:root.casttable.a.shr.b.read.index_grp1_emp_shr_aum_tdy_all","dm_index_n.index_grp1_emp_shr_aum_tdy_all","FULLY_CONFIRMED","194860","1","1","CONFIRMED",""
"196465","task:196465:statement:0:relation:root.casttable.a.totl.a.read.index_grp_total_asset_avg_mon","dm_index_n.index_grp_total_asset_avg_mon","CANDIDATE_ONLY","95516","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
"196465","task:196465:statement:0:relation:root.casttable.a.year_incm.a.read.index_grp1_cust_incm_allcali_mth_all","dm_index_n.index_grp1_cust_incm_allcali_mth_all","CANDIDATE_ONLY","152879","1","0","UNKNOWN","PARTITION_NON_LITERAL|WRITER_PARTITION_UNKNOWN"
